instance,p,n,configLB,configNodeSel,configOB,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_8.txt,3,42,LP,breadth,fullOB,1,1212,118.583,554317,16.82,75.9208,2.05097,78153,3,41,16.5599,48645,686,3573,1.78818,0.82855,102.045,0.903622,7.58107,0.0268667
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_8.txt,3,42,WLP,depth,noOB,1,1212,90.7008,446485,0.0698853,69.3785,3.48691,131225,4,41,30.8084,46973,9396,9244,2.18794,0.528203,83.5515,0.020815,2.82459,0.00964686
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_8.txt,3,42,WLP,depth,coneOB,1,1212,66.2569,322619,0.133745,52.7553,2.65402,43015,4,41,22.952,17917,1413,2178,0.734102,0.385062,59.5224,0.185913,3.48222,0.00366296
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_8.txt,3,42,WLP,depth,fullOB,1,1212,105.894,511315,0.1256,77.5829,3.88773,99837,4,41,17.8816,60981,1455,1769,0.970609,0.416327,90.3253,0.97703,8.39179,0.00953696
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_8.txt,3,42,WLP,breadth,noOB,1,1212,59.0596,293252,0.0503661,45.2462,2.48142,76129,4,41,29.9958,27366,4637,6062,1.87285,0.403004,53.7214,0.0120052,1.92414,0.0128005
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_8.txt,3,42,WLP,breadth,coneOB,1,1212,52.3162,236759,0.118967,40.5527,2.09716,25853,4,41,21.7267,10358,689,1880,1.07819,0.358793,45.4133,0.206029,3.18498,0.00870796
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_8.txt,3,42,WLP,breadth,fullOB,1,1212,96.2068,411737,0.27333,66.0439,3.47594,78109,3,41,16.5489,48548,689,3590,1.96539,0.3569,77.288,0.868935,9.53435,0.0282626
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,LP,depth,noOB,1,1290,356.841,2136850,37.9676,287.424,10.1821,136803,4,41,31.534,46717,10693,10992,2.07563,3.67794,349.189,0.0150001,0.558443,0.0101791
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,LP,depth,coneOB,1,1290,122.569,638163,13.789,94.2197,2.95122,44331,4,41,23.628,18067,1779,2320,0.734677,1.1535,115.408,0.203155,3.04022,0.00364556
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,LP,depth,fullOB,1,1290,156.003,785517,22.557,104.413,2.93517,109897,4,41,18.8966,68427,1707,1814,1.13742,1.14884,139.632,1.10233,7.85059,0.0104063
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,LP,breadth,noOB,1,1290,292.311,1624311,28.9428,239.064,8.56237,97275,4,41,30.5894,33645,5976,9017,1.91636,2.77,286.149,0.0102425,0.428083,0.0113619
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,LP,breadth,coneOB,1,1290,92.7712,465436,9.43039,70.5095,2.22819,28421,4,41,21.4862,11289,865,2057,1.0775,0.935275,85.2527,0.225716,3.02199,0.00956975
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,LP,breadth,fullOB,1,1290,137.605,615693,19.6905,87.899,2.26261,89401,4,41,16.8434,56725,831,3368,1.96171,0.941971,118.263,0.95763,9.00672,0.0316401
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,WLP,depth,noOB,1,1290,99.2663,495378,0.0021341,76.4634,3.91255,136803,4,41,31.534,46718,10693,10991,2.73086,0.553165,91.2217,0.0218277,3.042,0.0100174
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,WLP,depth,coneOB,1,1290,69.8197,336602,0.0020548,55.8721,2.77141,44327,4,41,23.6342,18056,1785,2323,0.7376,0.382751,62.5826,0.201717,3.79697,0.00377203
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,WLP,depth,fullOB,1,1290,117.25,555515,0.0036869,85.3243,4.21841,109897,4,41,18.8977,68422,1715,1810,1.12352,0.453257,98.9573,1.08126,9.92454,0.0107616
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,WLP,breadth,noOB,1,1290,77.6718,387842,0.0013073,59.7721,3.30811,97275,4,41,30.5894,33645,5976,9017,2.64103,0.5077,70.6051,0.0154283,2.44794,0.0151534
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,WLP,breadth,coneOB,1,1290,57.9614,268085,0.000835699,45.0294,2.37741,28421,4,41,21.4956,11298,862,2051,1.12868,0.374193,50.151,0.222385,3.70515,0.00917676
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,WLP,breadth,fullOB,1,1290,110.56,469226,0.0043608,76.5949,3.9278,89437,4,41,16.8474,56742,826,3376,2.01962,0.395677,88.7894,0.932054,11.1455,0.0324107
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,LP,depth,noOB,0,2617,600.073,3013931,42.1215,456.645,65.41,91489,4,41,34.7649,24031,12089,9622,13.4959,8.131,575.881,0.0151252,0.561893,0.0074426
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,LP,depth,coneOB,0,3273,600.032,2338591,34.4422,377.191,48.2302,81153,4,41,31.132,31697,5643,3232,29.2451,15.4004,470.714,8.35999,48.4291,0.0108674
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,LP,depth,fullOB,0,3274,600.031,2322953,36.7713,346.612,41.548,129306,4,41,27.1829,75607,4657,2174,24.8753,11.8048,439.367,18.357,65.6727,0.0195011
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,LP,breadth,noOB,0,4441,600.01,2520525,11.3574,463.982,91.6512,25220,4,25,20.7914,9072,0,1169,7.81013,16.2674,573.39,0.00614674,0.453809,0.00553806
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,LP,breadth,coneOB,0,4449,600.027,2047466,16.0734,378.026,53.2301,31204,4,24,19.9011,10519,249,2571,52.4669,17.2135,454.047,11.2835,41.9638,0.0254895
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,LP,breadth,fullOB,0,3958,600.028,1444398,17.1382,276.691,35.9171,49080,4,19,15.6063,29686,81,2515,75.5984,10.3332,337.747,29.3339,63.6862,8.85243
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,WLP,depth,noOB,1,4818,564.342,1825572,0.0378475,306.881,68.853,324971,4,41,34.5131,99899,37616,24971,108.32,24.9004,403.969,0.0860141,18.6757,0.0282018
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,WLP,depth,coneOB,0,4053,600.038,1479551,0.0288414,263.752,53.831,137341,4,42,31.3681,54104,9816,4747,61.1928,14.7519,332.021,20.3359,111.303,0.0185807
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,WLP,depth,fullOB,0,3621,600.073,1569496,0.0618558,286.016,50.3446,166094,5,41,27.4073,96112,6281,2804,38.8998,7.90489,353.163,28.26,109.664,0.0253371
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,WLP,breadth,noOB,1,4818,443.432,1274698,0.0121524,230.348,51.149,199099,4,41,33.6695,63336,18782,17432,114.79,10.8557,298.221,0.0571977,12.7757,0.0502825
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,WLP,breadth,coneOB,0,4791,600.049,1235731,0.0169068,256.856,51.478,66978,4,31,24.3694,25562,1014,4248,87.0423,11.2636,319.418,26.0107,99.9005,0.167042
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,WLP,breadth,fullOB,0,4082,600.048,911633,0.0628588,170.761,45.593,56966,4,20,16.2266,34480,140,2685,105.406,7.16674,231.525,33.4585,88.5567,14.4054
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,LP,depth,noOB,0,2439,600.025,3033717,41.6716,457.772,65.4157,94799,7,41,35.3674,24277,13254,9864,12.8542,7.56972,577.021,0.0150812,0.583816,0.00755558
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,LP,depth,coneOB,0,3021,600.021,2388961,31.3259,381.27,51.9145,77788,6,41,32.0625,30436,5098,3356,29.3351,14.0309,475.042,8.04492,46.7106,0.0103916
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,LP,depth,fullOB,0,2947,600.031,2271571,35.3887,355.187,42.6258,126738,6,41,29.1515,76289,3832,2112,23.7648,9.84977,447.151,18.6288,62.6518,0.0182663
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,LP,breadth,noOB,0,4666,600.019,2508973,12.2327,460.925,91.282,28163,5,25,20.3267,10423,0,1155,8.37396,17.9668,571.039,0.00668232,0.470364,0.00602484
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,LP,breadth,coneOB,0,4722,600.025,2013087,14.9788,367.594,53.3991,30832,5,24,19.6019,10650,247,2223,55.0397,19.2116,442.566,13.1895,45.3577,0.025891
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,LP,breadth,fullOB,0,4376,600.03,1382647,14.6911,255.607,35.6343,43227,5,18,15.3885,25567,51,1973,83.0654,12.1416,313.198,32.8425,67.2887,10.0496
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,WLP,depth,noOB,1,4994,573.222,1862015,0.0310624,305.057,69.3714,360171,5,41,34.5771,114221,40584,25281,116.666,24.0677,405.091,0.0916759,18.7236,0.0316017
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,WLP,depth,coneOB,0,3961,600.035,1400629,0.0372918,243.372,50.72,138706,5,41,31.8113,55333,8847,5169,70.0352,13.9344,308.375,23.6688,118.987,0.0186885
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,WLP,depth,fullOB,0,3501,600.123,1566927,0.0317792,276.042,49.2721,173484,6,41,28.8765,103021,5721,2781,39.8055,7.26226,342.575,31.2594,113.706,0.027634
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,WLP,breadth,noOB,1,4994,430.923,1252442,0.0228135,214.364,49.1362,225753,5,41,33.4917,75683,20021,17173,117.622,11.1732,282.108,0.0630078,12.9549,0.0541995
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,WLP,breadth,coneOB,0,4946,600.03,1123922,0.0448842,239.679,47.2256,65794,5,31,24.0302,25581,907,3838,93.4814,11.2444,298.585,28.1126,105.648,0.572167
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,WLP,breadth,fullOB,0,4402,600.086,779864,0.0792812,162.562,41.788,48676,5,19,15.5906,29129,77,2222,110.985,8.1739,219.366,36.4202,86.0091,14.8806
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,LP,depth,noOB,0,2006,600.021,3027691,41.5001,464.269,62.8973,95270,5,41,34.202,26916,11624,9089,10.4394,6.38206,580.647,0.0140182,0.579677,0.00757775
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,LP,depth,coneOB,0,3102,600.026,2416919,35.0596,389.764,49.654,84819,5,41,30.3478,33601,5578,3226,25.544,12.2951,485.489,7.29452,44.0102,0.0112492
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,LP,depth,fullOB,0,2719,600.032,2306469,41.5464,362.58,40.3043,133843,5,41,25.8333,78937,4582,2139,20.9652,9.00968,458.951,16.3223,58.9156,0.0186309
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,LP,breadth,noOB,0,3974,600.029,2539172,13.7288,465.571,89.1835,30108,5,25,20.5781,10984,0,1405,8.5217,13.7043,575.245,0.00665521,0.468554,0.00658554
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,LP,breadth,coneOB,0,4048,600.02,2034361,18.4714,381.349,51.2783,35390,5,24,19.6512,12369,400,2689,47.1635,15.3653,458.282,10.7683,43.9548,0.0277359
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,LP,breadth,fullOB,0,3759,600.035,1478165,18.1821,273.65,35.3137,54108,5,18,14.9994,33079,114,2523,70.5334,9.33884,336.114,27.137,68.3043,9.27367
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,WLP,depth,noOB,1,4157,511.806,1740237,0.0242207,289.673,65.4562,319429,5,41,34.1457,100664,35058,23993,88.7922,15.6404,382.395,0.079791,17.0008,0.0273549
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,WLP,depth,coneOB,0,3942,600.039,1552770,0.0343804,276.212,58.1007,139533,5,41,30.3613,55520,9371,4871,56.0985,12.028,348.823,18.8404,106.634,0.018249
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,WLP,depth,fullOB,0,3301,600.05,1632767,0.113161,297.477,51.6866,176382,5,42,27.206,102323,6949,2587,36.2798,7.11085,366.936,28.0789,103.407,0.027016
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,WLP,breadth,noOB,1,4157,382.83,1183274,0.0203506,204.688,47.4924,200557,5,41,33.1897,66754,17795,15730,88.4251,7.76031,268.687,0.0550874,11.6383,0.047296
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,WLP,breadth,coneOB,0,4148,600.033,1197722,0.0377514,281.856,49.1699,77028,5,34,25.1849,31078,1637,4101,71.1549,7.8758,345.261,21.979,97.5499,0.0484139
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_2.txt,4,42,WLP,breadth,fullOB,0,3805,600.046,905697,0.0351498,189.833,45.8163,58367,5,19,15.4365,35639,130,2699,95.6196,5.93068,250.974,30.8727,86.1689,14.0884
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,LP,depth,noOB,0,2250,600.021,3000431,47.9391,454.425,56.9387,118418,6,41,33.8567,38158,11511,9537,16.1001,7.95767,573.188,0.0195161,0.637059,0.0097115
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,LP,depth,coneOB,0,3040,600.029,2292654,34.7076,381.466,47.9911,82841,6,41,30.1394,33062,4915,3439,31.1569,12.9052,475.517,8.36263,45.5272,0.0125604
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,LP,depth,fullOB,0,2734,600.04,2235381,38.5608,356.241,39.2759,130395,6,41,26.3242,76691,4139,2358,24.7405,9.31749,448.488,19.478,61.0263,0.0189014
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,LP,breadth,noOB,0,4054,600.012,2557051,13.7227,466.864,85.5947,30618,5,25,20.7763,10844,4,1479,10.1755,14.1771,573.084,0.00725182,0.474675,0.00701143
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,LP,breadth,coneOB,0,4096,600.02,2050356,17.8729,383.206,50.7393,34085,5,24,19.8054,11543,359,2642,49.1588,14.8493,458.983,10.856,42.8804,0.0316334
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,LP,breadth,fullOB,0,3844,600.031,1468153,16.8165,261.562,34.8738,51544,5,19,15.8232,30826,104,2186,77.2248,9.6568,321.526,30.5164,69.4255,10.9562
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,WLP,depth,coneOB,0,4005,600.036,1509241,0.0288271,275.38,54.0523,138000,5,41,29.6537,55640,7897,5459,61.324,11.3419,343.885,19.2677,106.431,0.0179851
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,WLP,depth,fullOB,0,3236,600.039,1547884,0.0338162,287.694,49.8975,173255,6,42,26.2121,101793,5614,3080,38.5275,6.26503,354.999,30.7723,107.083,0.0263758
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,WLP,breadth,noOB,1,4232,381.218,1149846,0.0150687,196.891,43.1839,195921,5,41,32.8311,65406,15553,17002,98.9646,7.57895,256.436,0.054343,11.8201,0.0479228
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,WLP,breadth,coneOB,0,4229,600.028,1221819,0.0320515,257.361,47.4851,82620,5,35,25.5386,33599,1995,4454,74.24,7.74792,319.763,23.6582,104.466,0.0615119
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_3.txt,4,42,WLP,breadth,fullOB,0,3910,600.198,872268,0.0169837,184.437,42.9573,56345,5,19,16.0088,33724,122,2338,99.4908,6.01912,242.853,33.9222,88.0988,15.2425
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,LP,depth,noOB,0,2995,600.036,3122673,44.3842,445.03,65.041,111597,5,41,34.6231,33171,13841,8782,18.3731,10.8651,567.96,0.018749,0.627456,0.00933024
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,LP,depth,coneOB,0,3539,600.024,2356189,33.7128,360.588,48.1346,84677,5,41,31.2503,33211,5699,3424,32.7867,17.0606,453.691,9.8605,55.0751,0.0121876
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,LP,depth,fullOB,0,3124,600.04,2177159,37.9255,346.37,38.4528,127528,5,41,27.3285,75260,4463,2208,24.5064,11.4345,436.925,17.3092,68.4039,0.0186827
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,LP,breadth,noOB,0,5239,600.013,2480224,13.813,453.866,88.8789,29382,4,24,19.9008,10304,0,1221,10.8678,23.1664,563.244,0.00788376,0.485885,0.00670621
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,LP,breadth,coneOB,0,5153,600.054,1845598,14.0444,364.22,49.6874,23920,4,21,17.7644,7188,175,1939,63.5306,21.5201,433.935,13.88,43.6772,0.283946
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,LP,breadth,fullOB,0,4788,600.029,1276512,12.7994,220.789,33.1798,38533,4,17,14.6549,22550,49,1921,97.8173,14.5,273.502,36.577,75.1069,12.2818
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,WLP,depth,noOB,0,5537,600.06,1792417,0.0165361,299.699,65.0714,395893,5,41,33.2667,138381,36618,22943,147.399,26.5014,398.468,0.107006,18.8183,0.0352576
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,WLP,depth,coneOB,0,4184,18069.4,1222401,0.0410879,17802.1,44.7332,117514,5,41,28.8781,47391,6928,4433,44.0167,9.62463,17859,16.1153,90.8896,0.0156444
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,WLP,depth,fullOB,0,3719,600.05,1440648,0.0771617,268.99,44.0732,177840,5,41,25.1226,104509,5931,2832,38.7525,6.81122,330.991,28.1125,122.803,0.0275278
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,WLP,breadth,noOB,1,5538,510.092,1352708,0.0172831,243.111,51.0408,259649,4,41,33.1343,89619,22143,18063,158.229,15.0065,315.39,0.0776707,13.8849,0.0600139
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,WLP,breadth,coneOB,0,5303,600.042,1050170,0.0336335,219.423,49.0671,37099,4,23,19.179,12192,389,2843,137.675,13.5199,277.915,26.0385,72.8101,6.13475
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_4.txt,4,42,WLP,breadth,fullOB,0,4841,600.189,716730,0.0689563,157.644,39.4284,40431,4,17,14.5104,23694,53,2141,118.13,10.1814,211.328,37.6198,89.3783,14.8994
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_5.txt,4,42,LP,depth,noOB,0,2764,600.024,2953566,47.105,453.366,57.0451,119047,7,41,33.5269,41192,11136,7192,16.3251,9.74671,571.222,0.0199582,0.629318,0.0094244
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_5.txt,4,42,LP,depth,coneOB,0,3374,600.031,2244853,35.2225,373.202,43.7281,85222,6,41,28.8667,34977,4455,3175,29.7801,15.6447,463.255,9.23591,52.1597,0.0115647
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_5.txt,4,42,LP,breadth,noOB,0,4293,600.02,2519996,14.4235,465.156,85.2272,31918,5,24,19.9916,11280,0,1760,10.4644,15.3058,571.703,0.0072152,0.464254,0.0071255
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_5.txt,4,42,LP,breadth,coneOB,0,4274,600.015,1877455,20.8595,385.192,45.6005,34619,5,23,18.9398,12177,367,2571,45.4097,15.7553,458.987,11.2385,44.0995,0.0283641
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_5.txt,4,42,WLP,depth,noOB,1,4492,452.029,1470260,0.0372885,246.539,55.6576,299495,5,41,33.4432,104567,27346,17835,86.6917,15.4692,327.671,0.0742925,15.0832,0.0249791
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_5.txt,4,42,WLP,depth,coneOB,0,4455,600.037,1399369,0.0637505,263.834,51.7046,136031,5,41,29.0425,55806,7443,4763,60.2441,13.3764,329.864,21.6878,113.002,0.0190534
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_5.txt,4,42,WLP,breadth,noOB,1,4492,361.466,1097611,0.0346685,189.687,42.9815,203833,5,41,32.7204,72058,16321,13538,86.1124,8.70166,249.347,0.0574253,11.1713,0.0461196
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,LP,depth,noOB,0,2132,600.023,2973670,45.335,457.611,59.9884,114272,4,41,33.1917,38247,10843,8042,13.1643,7.70958,576.486,0.018002,0.62027,0.0090152
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,LP,depth,coneOB,0,3109,600.026,2377021,34.894,392.671,49.0704,86385,4,41,29.4494,34978,5261,2949,24.035,12.4454,487.72,7.19872,43.3508,0.01149
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,LP,depth,fullOB,0,2876,600.03,2245067,39.891,360.774,39.142,130853,4,41,25.1272,75162,4846,1950,22.8489,10.6827,454.093,17.6096,59.0701,0.0177244
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,LP,breadth,noOB,0,4437,600.016,2485824,12.4831,465.478,88.3167,27635,4,24,19.8262,9902,0,1192,8.4106,16.236,572.867,0.0069908,0.453357,0.006125
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,LP,breadth,coneOB,0,4424,600.021,1922453,16.9658,385.303,49.9146,29730,4,23,19.062,9922,242,2347,49.875,16.8976,458.849,11.337,40.9224,0.02514
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,LP,breadth,fullOB,0,4056,600.05,1351226,15.9543,266.13,34.2932,43853,4,18,15.0167,26284,64,1975,79.7172,10.464,324.238,27.7446,62.4514,11.7803
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,WLP,depth,noOB,1,4595,538.076,1728171,0.0255333,288.951,64.3218,339059,4,41,33.7824,112716,32598,24216,113.067,17.5239,382.334,0.0918811,17.0155,0.029012
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,WLP,depth,coneOB,0,4194,600.033,1475551,0.0270322,272.944,56.2273,140062,4,41,30.0818,56398,8734,4895,57.5793,12.7686,343.679,19.5996,107.49,0.0182904
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,WLP,depth,fullOB,0,3593,600.042,1531299,0.0358193,293.565,51.4108,171795,4,41,25.6498,100168,6055,2753,35.1896,6.45318,362.43,26.7688,107.016,0.0261432
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,WLP,breadth,noOB,1,4595,412.487,1218628,0.0221193,211.18,47.9827,216859,4,41,33.0085,73763,17672,16995,107.19,9.61607,277.059,0.0600508,12.0124,0.0504374
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,WLP,breadth,coneOB,0,4591,600.035,1153485,0.0346989,272.696,48.5214,69098,4,31,24.0128,27334,1154,3908,77.1037,9.76625,334.467,24.2901,99.3978,0.0514545
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,WLP,breadth,fullOB,0,4111,600.035,849971,0.0520611,176.377,44.5676,51933,4,19,15.4736,31369,106,2278,104.552,7.17406,236.07,31.4488,82.9408,15.2344
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,LP,depth,noOB,0,2789,600.119,2915813,47.0202,446.514,59.2296,114748,5,41,33.354,37071,12122,8178,20.4519,10.6201,566.331,0.0213243,0.624574,0.0092796
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,LP,depth,coneOB,0,3485,600.026,2283141,35.2656,375.109,46.1147,84521,5,41,30.2837,33420,5367,3469,27.6605,15.6634,467.53,8.98863,50.9907,0.0115651
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,LP,depth,fullOB,0,3297,600.038,2181803,38.3667,347.403,38.3702,124023,5,41,26.0319,70694,4561,2392,23.9689,12.0631,437.987,16.6478,68.1674,0.0178702
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,LP,breadth,noOB,0,4421,600.014,2540538,12.3016,461.98,90.6006,27442,5,25,20.2571,9630,3,1534,9.20562,16.6685,571.533,0.006955,0.46615,0.0059859
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,LP,breadth,coneOB,0,4390,600.017,1952426,17.1629,384.033,49.5223,29976,5,24,19.4706,9838,210,2705,51.923,17.0167,457.441,10.9716,40.5503,0.0248799
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,LP,breadth,fullOB,0,3938,600.027,1392853,16.1753,275.059,35.3381,44331,5,18,15.3253,26478,37,2170,75.5513,10.3494,334.499,28.4542,64.1816,10.4039
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,WLP,depth,noOB,1,4662,536.829,1706257,0.0139345,286.305,66.0198,312867,5,41,33.8819,101101,32662,22671,111.443,20.6728,379.542,0.0828374,17.2416,0.0276398
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,WLP,depth,coneOB,0,4025,600.038,1390700,0.0181949,242.187,50.8426,139611,5,41,30.8376,55563,9244,4995,65.9217,15.4441,307.732,23.7367,121.623,0.0194329
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,WLP,depth,fullOB,0,3646,600.053,1446116,0.0226526,274.627,47.7567,164159,5,41,26.7347,93963,6124,2981,40.0735,8.22467,339.375,27.6383,116.318,0.0274295
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,WLP,breadth,noOB,1,4662,409.974,1238294,0.0119766,210.08,49.6283,204023,5,41,33.2053,67339,17997,16676,104.371,9.95616,276.707,0.0573868,12.2987,0.050149
