instance,p,n,configLB,configNodeSel,configOB,configValSplit,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_6.txt,4,42,WLP,breadth,noOB,mofv,1,4595,456.167,1218628,0.0269724,223.929,50.7157,216859,4,41,33.0085,73763,17672,16995,131.122,11.0648,293.745,0.0797136,13.246,0.057928
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,LP,breadth,noOB,mofv,1,4662,1423,5800013,89.0288,970.44,167.063,201987,5,41,33.2944,66558,17995,16441,115.324,45.2209,1253.66,0.0717721,1.52641,0.0512033
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_7.txt,4,42,WLP,breadth,noOB,mofv,1,4662,454.951,1238294,0.011523,224.151,52.594,204023,5,41,33.2053,67339,17997,16676,127.752,11.5464,294.998,0.0757909,13.5661,0.0564218
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_8.txt,4,42,LP,breadth,noOB,mofv,1,5267,1659.77,6642790,106.149,1102.46,191.71,241361,4,41,33.887,78737,22484,19460,157.199,60.2851,1431.86,0.0920996,1.81627,0.0610505
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_8.txt,4,42,WLP,breadth,noOB,mofv,1,5267,547.419,1385124,0.167962,260.361,58.3234,241827,4,41,33.8657,79020,22482,19412,168.167,15.1584,340.501,0.0896957,15.4838,0.0673154
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_9.txt,4,42,LP,breadth,noOB,mofv,1,4751,1432.6,5894582,95.0479,969.313,165.761,220785,5,41,33.9564,73007,22106,15280,116.541,48.1458,1259,0.0784059,1.60374,0.0557784
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_9.txt,4,42,WLP,breadth,noOB,mofv,1,4751,457.735,1262788,0.0287665,228.007,52.5494,221609,5,41,33.9073,73430,21876,15499,124.456,12.5929,300.044,0.0771461,13.4567,0.0587706
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_1.txt,5,42,LP,breadth,noOB,mofv,0,10785,3600.06,4785751,13.3303,1211.62,2010.64,18914,5,22,18.2546,6546,0,280,23.1783,320.431,3247.15,0.00939557,0.834049,0.00706884
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_1.txt,5,42,WLP,breadth,noOB,mofv,0,11662,3600.07,2845128,0.181052,652.531,1458.96,202716,5,34,28.6527,73291,1497,11129,1063.11,328.032,2136.5,0.136354,49.5172,0.134906
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_10.txt,5,42,LP,breadth,noOB,mofv,0,11456,3600.02,4323048,9.42239,1085.85,2045.58,13754,5,21,17.1317,4934,0,170,18.0945,422.186,3151.22,0.0076021,0.763846,0.00498752
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_10.txt,5,42,WLP,breadth,noOB,mofv,0,12411,3600.06,2554136,0.175799,586.605,1533.16,155247,5,32,26.567,58347,477,7131,956.599,435.247,2140.93,0.123252,46.551,0.0965587
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_2.txt,5,42,LP,breadth,noOB,mofv,0,13432,3600.17,4308066,10.3223,1054.87,1900.36,15472,5,21,17.4918,5509,0,160,18.3727,597.181,2975.9,0.00859199,0.785055,0.00565158
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_2.txt,5,42,WLP,breadth,noOB,mofv,0,15165,3600.05,2486037,0.162264,565.654,1446.48,144385,5,31,26.2924,53510,287,5027,813.896,687.613,2031.99,0.110682,46.3314,0.0766128
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_3.txt,5,42,LP,breadth,noOB,mofv,0,10474,3600.02,4770880,15.7767,1247.69,1955.38,21577,5,22,18.4319,7557,0,385,33.8956,325.805,3230.76,0.0114545,0.854782,0.00794234
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_3.txt,5,42,WLP,breadth,noOB,mofv,0,11010,3600.08,2661968,0.134372,599.109,1367.61,198441,5,33,27.6191,71166,2189,12942,1233.49,308.133,1991.28,0.149156,45.9531,0.109448
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_4.txt,5,42,LP,breadth,noOB,mofv,0,11265,3600.93,3319616,10.4522,1121.49,2056.65,10102,5,19,15.9834,3625,0,59,10.2107,382.275,3199.95,0.00737734,0.788811,0.0049109
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_4.txt,5,42,WLP,breadth,noOB,mofv,0,11904,3600.11,1085408,0.228333,559.647,2314.99,21837,5,22,18.3891,7942,13,298,103.292,551.086,2886.75,0.028453,41.0716,0.0253583
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_5.txt,5,42,LP,breadth,noOB,mofv,0,9802,3600.18,1778782,4.38337,930.569,2265.2,3253,5,15,12.454,1091,0,6,1.11779,384.288,3208.71,0.00252993,0.553148,0.0018353
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_5.txt,5,42,WLP,breadth,noOB,mofv,0,12735,3600.05,2638944,0.1935,622.954,1479.71,170544,5,33,27.7257,61062,686,9204,1017.03,390.442,2125.19,0.131502,46.4722,0.0988261
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_6.txt,5,42,LP,breadth,noOB,mofv,0,9444,3600.06,4860077,14.6549,1256.81,2027.57,20444,5,22,18.4817,7312,0,430,29.648,249.614,3311.12,0.0108223,0.853472,0.00710048
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_6.txt,5,42,WLP,breadth,noOB,mofv,0,9956,3600.07,2741234,0.167114,614.962,1365.95,244067,5,37,30.5111,91549,1865,14751,1284.07,233.99,2009.25,0.180734,49.1542,0.11926
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_7.txt,5,42,LP,breadth,noOB,mofv,0,8365,3600.05,5621832,19.2883,1343.24,1986.98,29258,5,24,20.514,10670,0,668,40.5368,184.617,3363.96,0.0134844,0.941216,0.0100591
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_7.txt,5,42,WLP,breadth,noOB,mofv,0,8624,3600.08,2833517,0.635755,660.061,1187.99,319023,5,40,32.3559,114126,9668,24266,1495.52,151.729,1883.06,0.218588,47.0601,0.135053
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_8.txt,5,42,LP,breadth,noOB,mofv,0,12171,3600.08,4422190,11.0015,1153.34,2011.83,15133,5,21,17.26,5302,0,114,11.4676,392.979,3186.68,0.00716163,0.789699,0.00543026
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_8.txt,5,42,WLP,breadth,noOB,mofv,0,12656,3600.37,1533443,0.561312,679.221,2095.59,41188,5,25,20.7154,15344,49,938,261.138,472.764,2792.42,0.0522208,50.8909,0.0593401
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_9.txt,5,42,LP,breadth,noOB,mofv,0,9107,3600.07,1561843,5.53158,982.018,2239.01,3026,5,15,12.0482,990,0,5,1.28794,356.748,3235.68,0.00307771,0.585466,0.00192939
Forget21-UFLP_6_5_1-1000_1-100_spheredown_1_9.txt,5,42,WLP,breadth,noOB,mofv,0,11497,3600.03,2307531,0.160205,581.823,1970.34,114966,5,30,25.3814,42668,223,4569,560.254,407.156,2569.82,0.0862181,43.6609,0.0658699
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_1.txt,4,56,LP,breadth,noOB,mofv,0,13900,3600.05,11690556,27.5845,2465.12,753.26,52412,5,27,21.8614,19020,0,2560,60.0532,240.484,3278.4,0.0238346,3.18996,0.0158125
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_1.txt,4,56,WLP,breadth,noOB,mofv,0,16758,3600.1,6912621,0.181031,1609.13,433.812,421526,5,42,34.5615,153413,165,35657,1137.75,223.622,2109.56,0.272942,86.6411,0.284788
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_10.txt,4,56,LP,breadth,noOB,mofv,0,14588,3600.07,11426101,25.7382,2451.29,758.605,47820,5,25,20.6471,17279,0,2115,52.7811,259.915,3266.83,0.0220977,3.16359,0.014097
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_10.txt,4,56,WLP,breadth,noOB,mofv,0,16960,3600.11,7017086,0.108025,1456.46,437.406,433605,5,42,34.0087,156497,93,37798,1279.13,222.633,1961.72,0.260848,91.4727,0.385121
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_2.txt,4,56,LP,breadth,noOB,mofv,0,15071,3600.08,11739391,26.9828,2401.71,760.051,51944,5,26,21.5697,18257,0,2506,61.4319,296.46,3220.95,0.0245741,3.20112,0.0150922
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_2.txt,4,56,WLP,breadth,noOB,mofv,0,17285,3600.1,7164135,0.15613,1530.29,447.17,404402,5,40,33.2035,143350,367,33754,1176.27,244.747,2044.56,0.247983,88.9183,2.55211
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_3.txt,4,56,LP,breadth,noOB,mofv,0,15662,3600.06,11439115,22.7346,2398.63,768.1,42215,5,25,20.708,14623,0,2664,59.1311,300.234,3220.33,0.0194892,3.12526,0.0135014
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_3.txt,4,56,WLP,breadth,noOB,mofv,0,19715,3600.1,6916104,0.221136,1500.12,459.246,362285,5,41,33.513,129486,60,30763,1146.99,308.548,2018.71,0.217989,85.1863,0.2629
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_4.txt,4,56,LP,breadth,noOB,mofv,0,12649,3600.06,11760400,29.4344,2503.44,741.77,54331,5,26,21.3077,19501,0,3034,62.0168,210.193,3307.21,0.0274682,3.1937,0.0167145
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_4.txt,4,56,WLP,breadth,noOB,mofv,0,15091,3600.12,6710462,0.0774937,1465.37,412.752,497988,5,44,35.557,185251,506,41942,1333.56,184.769,1951.8,0.3153,86.7225,0.276518
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_5.txt,4,56,LP,breadth,noOB,mofv,0,12220,3600.05,11950170,31.0491,2518.79,724.46,58490,5,27,22.4213,21010,0,3323,72.071,198.878,3308.04,0.028778,3.1544,0.0182579
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_5.txt,4,56,WLP,breadth,noOB,mofv,0,14288,3600.12,6781060,0.14407,1558.53,400.479,487464,5,44,35.9982,176474,1128,45371,1276.45,168.097,2031.62,0.299553,82.4726,0.311919
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_6.txt,4,56,LP,breadth,noOB,mofv,0,13546,3600.04,11909847,31.3355,2480.78,732.261,59533,5,28,22.6782,21099,0,3785,80.4921,219.644,3278.69,0.0287744,3.19966,0.0193853
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_6.txt,4,56,WLP,breadth,noOB,mofv,0,15774,3600.12,6567114,0.908538,1492.16,378.637,524645,5,46,37.4725,191879,947,47639,1357.74,178.172,1946.48,0.290032,77.1607,0.251478
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_7.txt,4,56,LP,breadth,noOB,mofv,0,10349,3600.2,9051551,28.7378,2563.02,760.08,35126,5,25,20.1137,11920,0,2246,46.7159,149.307,3384.73,0.0209439,3.0606,0.0143532
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_7.txt,4,56,WLP,breadth,noOB,mofv,0,12029,3600.1,5097721,0.241427,1928.12,645.137,235755,5,39,31.0812,83598,40,20706,650.082,164.171,2635.12,0.178965,102.095,0.177934
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_8.txt,4,56,LP,breadth,noOB,mofv,0,13928,3600.06,11712787,32.3634,2474.19,725.107,61868,6,25,20.359,21996,0,3171,72.5769,240.408,3265.35,0.0299226,3.26313,0.0193202
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_8.txt,4,56,WLP,breadth,noOB,mofv,0,15704,3600.14,6872958,1.12587,1590.94,416.165,464863,6,40,32.1876,167895,732,40802,1207.66,191.677,2080.02,0.27533,80.6602,0.397335
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_9.txt,4,56,LP,breadth,noOB,mofv,0,12762,3600.08,11607230,29.3113,2502.77,730.462,54650,5,26,21.1583,19424,0,3331,65.6349,219.084,3294.7,0.0250905,3.10442,0.0174524
Forget21-UFLP_7_4_1-1000_1-100_spheredown_1_9.txt,4,56,WLP,breadth,noOB,mofv,0,15373,3600.13,6881905,2.48088,1451.06,410.883,535337,5,45,36.448,197583,826,44835,1323.61,200.636,1944.17,0.337335,87.7657,0.348531
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_1.txt,3,42,LP,breadth,noOB,mofv,1,991,218.267,1152798,20.0262,178.526,7.20033,61985,4,41,31.1315,20423,4318,6252,1.87873,2.40262,212.814,0.00850117,0.324305,0.0109682
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_1.txt,3,42,WLP,breadth,noOB,mofv,1,991,58.4529,284576,0.0011371,44.9866,2.76352,62051,4,41,31.122,20447,4320,6259,1.9775,0.428399,52.9625,0.0106507,1.99562,0.0139155
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_10.txt,3,42,LP,breadth,noOB,mofv,1,1402,284.525,1569795,25.5331,230.379,9.8228,86341,5,41,31.0782,29710,5642,7819,3.47882,4.09858,275.345,0.0123946,0.460422,0.0154441
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_10.txt,3,42,WLP,breadth,noOB,mofv,1,1402,74.9711,353478,0.005636,56.0335,3.2778,86437,5,41,31.0708,29748,5638,7833,3.69035,0.685126,66.4459,0.0165806,2.63729,0.0168242
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_2.txt,3,42,LP,breadth,noOB,mofv,1,893,194.469,1071616,18.187,158.443,6.44604,59759,4,41,30.5743,20322,3428,6130,1.59147,2.08077,189.715,0.00790932,0.304492,0.0100854
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_2.txt,3,42,WLP,breadth,noOB,mofv,1,893,51.3872,250192,0.0017214,39.1764,2.34183,59759,4,41,30.5743,20322,3428,6130,1.69213,0.363278,46.4671,0.0101842,1.85689,0.0132132
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_3.txt,3,42,LP,breadth,noOB,mofv,1,1127,245.945,1386913,22.8358,199.229,8.20219,78815,3,41,30.6302,26915,4815,7678,2.49228,3.10945,238.937,0.0112444,0.402749,0.0135266
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_3.txt,3,42,WLP,breadth,noOB,mofv,1,1127,68.3752,332062,0.0026071,51.9073,3.09227,78813,3,41,30.6303,26915,4813,7679,2.61501,0.537564,61.5078,0.0137737,2.39481,0.015647
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_4.txt,3,42,LP,breadth,noOB,mofv,1,1020,271.932,1465577,24.0548,223.157,9.05102,75885,4,41,31.5564,24336,5616,7991,2.48312,3.09279,264.901,0.0110433,0.40836,0.0134082
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_4.txt,3,42,WLP,breadth,noOB,mofv,1,1020,71.012,343575,0.0042059,54.3328,3.29696,75965,4,41,31.5537,24370,5617,7996,2.67349,0.507174,63.9955,0.0134785,2.46896,0.0158569
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_5.txt,3,42,LP,breadth,noOB,mofv,1,1223,250.64,1402806,22.8193,203.214,8.45234,77267,5,41,30.6632,25451,4689,8494,3.05708,3.06473,243.081,0.0111434,0.397121,0.0135827
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_5.txt,3,42,WLP,breadth,noOB,mofv,1,1223,71.37,345254,0.0040039,54.2927,3.23306,77269,5,41,30.6632,25450,4689,8496,3.16909,0.542217,63.9727,0.0142163,2.3656,0.015735
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_6.txt,3,42,LP,breadth,noOB,mofv,1,1114,222.74,1216235,20.5578,180.995,7.52251,66815,4,41,31.0736,22686,4367,6355,2.1536,2.79733,216.54,0.00979141,0.350388,0.0114265
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_6.txt,3,42,WLP,breadth,noOB,mofv,1,1114,59.4456,287193,0.0065517,45.1522,2.70731,66815,4,41,31.0736,22686,4367,6355,2.28765,0.483844,53.4071,0.0120425,2.10634,0.0140769
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_7.txt,3,42,LP,breadth,noOB,mofv,1,1363,271.943,1483018,27.6164,216.862,8.68559,91171,4,41,30.7108,31917,5899,7770,3.36504,3.8781,263.124,0.0132562,0.446013,0.0157524
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_7.txt,3,42,WLP,breadth,noOB,mofv,1,1363,71.442,344049,0.0207334,52.8592,3.02604,91171,4,41,30.7108,31917,5899,7770,3.33093,0.684362,63.4476,0.0165182,2.51301,0.0172558
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_8.txt,3,42,LP,breadth,noOB,mofv,1,1212,228.48,1240830,22.4142,183.688,7.24161,76091,4,41,29.9927,27348,4637,6061,2.51103,3.11099,221.552,0.0105655,0.373825,0.0128638
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_8.txt,3,42,WLP,breadth,noOB,mofv,1,1212,61.3784,293252,0.0575255,45.7696,2.67801,76129,4,41,29.9958,27366,4637,6062,2.59583,0.542705,54.8395,0.0137118,2.16453,0.0164448
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,LP,breadth,noOB,mofv,1,1290,306.189,1624311,29.8109,246.655,9.77321,97275,4,41,30.5894,33645,5976,9017,3.57244,4.09145,296.81,0.0141388,0.484747,0.0169784
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,WLP,breadth,noOB,mofv,1,1290,81.2271,387842,0.0018159,60.7378,3.55486,97275,4,41,30.5894,33645,5976,9017,3.81802,0.702023,72.3768,0.018354,2.74192,0.0187618
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_1.txt,3,56,LP,breadth,noOB,mofv,1,2655,1211,6111813,81.1462,992.223,45.8291,250439,4,55,40.4581,87556,12031,25633,22.5517,22.6182,1159.06,0.0439301,2.02996,0.0549164
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_1.txt,3,56,WLP,breadth,noOB,mofv,1,2655,322.126,1369029,0.0120219,235.75,13.8331,250757,4,55,40.445,87707,12045,25627,24.0467,3.45651,278.756,0.0576125,10.2392,0.0561273
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_10.txt,3,56,LP,breadth,noOB,mofv,1,3301,1439.53,6953931,99.0296,1168.6,53.1677,282321,4,55,41.8551,96080,14765,30316,33.0639,32.7526,1365.65,0.0608127,2.34591,0.0634038
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_10.txt,3,56,WLP,breadth,noOB,mofv,1,3301,362.051,1534695,0.0204341,255.426,15.396,284689,4,55,41.8203,97129,14768,30448,34.9351,5.20003,303.685,0.0698457,11.7925,0.0657109
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_2.txt,3,56,LP,breadth,noOB,mofv,1,2420,1265.67,6150750,76.3738,1058.89,47.4281,210099,5,55,41.1338,68162,10083,26805,19.2724,21.4245,1218.33,0.0388131,1.90415,0.0473882
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_2.txt,3,56,WLP,breadth,noOB,mofv,1,2420,329.752,1386251,0.0235801,244.053,14.9092,210201,5,55,41.1222,68247,10077,26777,25.2106,3.60598,284.941,0.0524382,10.4358,0.0552915
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_3.txt,3,56,LP,breadth,noOB,mofv,1,2655,1509.99,7296919,91.4085,1258.06,57.9801,257773,4,55,39.9971,88106,12587,28194,24.2062,26.6925,1451,0.0470377,2.31581,0.0626497
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_3.txt,3,56,WLP,breadth,noOB,mofv,1,2655,384.916,1604204,0.0136465,287.177,16.7452,258029,4,55,39.8715,88198,12498,28319,27.3422,4.05754,334.682,0.0592776,12.2101,0.0644807
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_4.txt,3,56,LP,breadth,noOB,mofv,1,2666,1133.47,5671487,72.8929,930.861,43.7533,225423,5,55,41.068,78021,11257,23434,20.0318,22.7431,1084.3,0.0410557,1.88334,0.0511299
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_4.txt,3,56,WLP,breadth,noOB,mofv,1,2666,293.685,1255838,0.0128515,214.538,12.7653,226699,5,55,40.8976,78537,11204,23609,21.7441,3.5457,253.578,0.0515644,9.55087,0.0514662
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_5.txt,3,56,LP,breadth,noOB,mofv,1,2550,1383.5,6834910,86.8574,1146.2,51.7446,256697,5,55,39.5555,87479,11140,29730,24.2088,24.1652,1327.67,0.0475598,2.17044,0.057576
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_5.txt,3,56,WLP,breadth,noOB,mofv,1,2550,372.841,1572585,0.0012724,276.485,16.3789,256709,5,55,39.556,87507,11136,29712,27.6968,3.93386,323.695,0.0611382,11.3618,0.0629852
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_6.txt,3,56,LP,breadth,noOB,mofv,1,2525,1184.47,5823781,73.9943,984.516,44.2697,217845,5,55,40.7157,74718,11043,23162,18.8511,20.8213,1138.56,0.0400619,1.85262,0.0505621
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_6.txt,3,56,WLP,breadth,noOB,mofv,1,2525,304.898,1303543,0.0170101,225.853,13.4785,217845,5,55,40.7157,74718,11043,23162,21.2437,3.43303,265.258,0.049497,9.73421,0.0521956
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_7.txt,3,56,LP,breadth,noOB,mofv,1,2698,1289.96,6356533,82.347,1062.42,49.7718,242871,4,55,40.2392,83498,11534,26404,23.9794,24.7202,1234.22,0.0483979,2.08765,0.0538188
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_7.txt,3,56,WLP,breadth,noOB,mofv,1,2698,325.849,1379430,0.16117,236.618,13.9589,242789,4,55,40.2405,83491,11531,26373,26.185,3.86612,279.352,0.056495,10.619,0.0567345
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_8.txt,3,56,LP,breadth,noOB,mofv,1,3083,1241.17,6013128,84.5445,1012.94,45.7978,251305,5,55,41.4977,87884,13553,24216,23.9657,27.2184,1183.12,0.0480173,2.001,0.0548337
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_8.txt,3,56,WLP,breadth,noOB,mofv,1,3083,309.017,1308715,0.0225369,221.36,13.0316,251019,5,55,41.486,87799,13515,24196,25.7819,4.39861,263.17,0.0568443,10.1109,0.0562693
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_9.txt,3,56,LP,breadth,noOB,mofv,1,2560,1170.08,5968070,74.243,966.547,44.7395,225125,5,55,41.2807,75255,12624,24684,19.9408,21.6346,1122.09,0.0418915,1.90284,0.0493953
Forget21-UFLP_7_3_1-1000_1-100_spheredown_1_9.txt,3,56,WLP,breadth,noOB,mofv,1,2560,319.086,1335236,0.321912,231.899,18.9988,225179,5,55,41.2791,75290,12614,24686,22.2142,3.49072,278.051,0.0513732,9.96606,0.0532741
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_1.txt,3,72,LP,breadth,noOB,mofv,0,4520,3600.07,14601605,96.0975,3157.27,151.193,222618,6,47,35.9688,80058,2,24016,40.4126,64.096,3478.78,0.0556202,5.07524,0.0661704
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_1.txt,3,72,WLP,breadth,noOB,mofv,1,4672,1220.5,4159834,1.09208,897.514,45.3137,572017,6,71,51.0513,209323,20725,55961,117.075,15.1415,1037.25,0.169827,33.5307,0.180506
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_10.txt,3,72,LP,breadth,noOB,mofv,0,4857,3600.08,14895676,104.597,3127.62,148.874,251156,4,51,38.0005,91136,0,27453,47.6275,75.1297,3460.24,0.066165,5.22082,0.0686734
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_10.txt,3,72,WLP,breadth,noOB,mofv,1,5126,1226.91,4019971,0.0780062,892.147,46.0166,585869,4,71,51.7546,213053,22165,57717,125.851,16.7961,1033.66,0.167442,33.243,0.163046
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_2.txt,3,72,LP,breadth,noOB,mofv,0,4772,3600.08,14807654,100.484,3137.57,149.229,240240,5,49,37.0119,86146,0,26179,44.5937,74.0404,3464.46,0.0619337,5.18656,0.0711292
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_2.txt,3,72,WLP,breadth,noOB,mofv,1,4924,1222.37,4098209,0.0392126,895.776,44.5347,582193,5,71,50.5982,211918,20559,58620,122.059,16.4064,1034.41,0.168241,32.4947,0.163425
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_3.txt,3,72,LP,breadth,noOB,mofv,0,4932,3600.05,13925566,78.9049,3187.46,153.552,167939,6,38,29.0605,58234,0,19343,34.9767,64.7402,3484.27,0.0445153,4.76555,0.0525168
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_3.txt,3,72,WLP,breadth,noOB,mofv,1,5556,2009.09,5436710,0.100419,1542.94,60.7161,779221,6,71,50.3746,287176,25291,77144,191.394,21.9912,1729.64,0.220919,43.1601,0.222429
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_4.txt,3,72,LP,breadth,noOB,mofv,0,5517,3600.07,14856035,82.5022,3151.87,159.254,194588,5,42,32.4865,69356,1,20931,42.1492,76.0146,3464.64,0.0510093,5.18694,0.0642602
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_4.txt,3,72,WLP,breadth,noOB,mofv,1,5836,1564.85,4987389,0.0865796,1135.19,55.1991,703781,5,71,50.9791,256349,24934,70608,178.18,21.0947,1304.33,0.210832,40.2541,0.202667
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_5.txt,3,72,LP,breadth,noOB,mofv,0,5341,3600.08,14212617,81.0993,3167.25,158.977,176120,5,44,33.6967,61404,0,20571,38.5493,69.8006,3474.75,0.0465177,4.97422,0.0566188
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_5.txt,3,72,WLP,breadth,noOB,mofv,0,5788,3600.4,4300129,0.385018,2749.68,146.026,407456,5,60,44.5316,144177,544,51198,318.869,45.9578,3100.56,0.594158,88.9519,0.399505
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_6.txt,3,72,LP,breadth,noOB,mofv,0,4077,3600.07,5043101,44.8353,3198.65,209.721,33267,5,27,21.0469,11314,0,3260,10.8176,57.7276,3516.07,0.0308864,4.63798,0.0245802
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_6.txt,3,72,WLP,breadth,noOB,mofv,1,5671,1418.54,4900899,0.330085,1053.92,53.8525,623915,5,71,52.2329,220097,24719,67142,132.93,19.3918,1208.37,0.155662,37.8965,0.194101
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_7.txt,3,72,LP,breadth,noOB,mofv,0,5520,3600.06,15599531,78.5776,3191.91,142.38,192668,6,46,35.3741,66488,1,22608,38.7359,66.5812,3480.15,0.0406722,5.02398,0.0508947
Forget21-UFLP_8_3_1-1000_1-100_spheredown_1_7.txt,3,72,WLP,breadth,noOB,mofv,1,5834,1473.06,4801521,0.0460273,1124.28,51.6962,596211,6,71,51.689,211475,22375,64256,129.171,17.9495,1270.17,0.143556,36.7209,0.186677
